,AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,JNJ,PFE,UNH,ABBV,TMO
2022-05-18 00:00:00-04:00,138.30523681640625,246.9255828857422,111.06036376953125,107.11250305175781,236.60333251953125,109.57486724853516,31.661039352416992,278.79156494140625,71.53038787841797,43.290733337402344,80.33135986328125,145.6982879638672,91.35108184814453,37.70931625366211,104.24956512451172,157.10113525390625,41.68596649169922,441.90155029296875,133.9406280517578,536.470947265625
2022-05-19 00:00:00-04:00,134.89724731445312,246.01206970214844,109.55622863769531,107.31900024414062,236.47332763671875,107.95072937011719,31.27071762084961,280.12762451171875,70.88323974609375,43.69449234008789,80.76557159423828,144.65797424316406,91.46475219726562,37.45260238647461,103.50115966796875,155.70465087890625,41.89274597167969,448.6231994628906,133.3167724609375,544.9508666992188
2022-05-20 00:00:00-04:00,135.1329345703125,245.44837951660156,108.09129333496094,107.59100341796875,221.3000030517578,107.06564331054688,30.735166549682617,278.8551940917969,70.3602294921875,43.66815948486328,81.40361785888672,145.49024963378906,91.82321166992188,37.70014572143555,103.79883575439453,158.4259490966797,43.398067474365234,455.3542175292969,132.69288635253906,549.314453125
2022-05-23 00:00:00-04:00,140.5543670654297,253.31063842773438,110.65194702148438,107.55699920654297,224.96665954589844,113.68997955322266,32.55967330932617,287.7716369628906,72.96647644042969,46.318973541259766,83.2025375366211,148.87130737304688,95.32057189941406,40.166419982910156,108.9186019897461,161.66029357910156,43.737178802490234,461.3070373535156,130.07435607910156,549.3740234375
2022-05-24 00:00:00-04:00,137.85348510742188,252.3096160888672,105.17532348632812,104.0999984741211,209.3866729736328,115.29586029052734,32.359981536865234,285.3539123535156,72.65623474121094,46.23997497558594,83.65447998046875,149.66891479492188,95.72278594970703,40.24894332885742,109.92213439941406,163.42605590820312,44.17554473876953,466.44427490234375,131.02334594726562,543.0510864257812
2022-05-25 00:00:00-04:00,138.0106201171875,255.12791442871094,105.01156616210938,106.7750015258789,219.60000610351562,116.09881591796875,32.53245162963867,286.2174072265625,72.89556121826172,46.25752639770508,85.33821868896484,152.07034301757812,97.22662353515625,41.30329132080078,113.1709213256836,161.8224334716797,44.42367935180664,466.94122314453125,133.52764892578125,528.6539916992188
2022-05-26 00:00:00-04:00,141.2124481201172,258.4127502441406,106.98416900634766,111.07749938964844,235.91000366210938,118.1061782836914,33.28584671020508,294.1522216796875,75.35111236572266,47.47760772705078,85.63951873779297,153.09332275390625,98.93161010742188,42.80689239501953,113.72370147705078,161.6782684326172,44.65525817871094,470.82232666015625,132.3062744140625,534.4326782226562
2022-05-27 00:00:00-04:00,146.9677734375,265.5460510253906,111.4742202758789,115.14649963378906,253.2100067138672,119.77595520019531,33.603538513183594,298.6512756347656,76.63652038574219,47.065067291259766,86.48137664794922,154.55845642089844,100.19939422607422,44.20048522949219,116.38565063476562,163.14675903320312,44.58909225463867,475.3970947265625,131.80540466308594,566.333740234375
2022-05-31 00:00:00-04:00,146.18203735351562,264.2146301269531,112.90888977050781,120.20950317382812,252.75332641601562,120.65189361572266,33.76693344116211,298.8983154296875,76.36172485351562,46.8807373046875,85.0723648071289,151.42015075683594,98.24085998535156,42.2911262512207,116.47920989990234,161.74134826660156,43.8695182800293,465.7131042480469,129.49440002441406,561.6038818359375
2022-06-01 00:00:00-04:00,146.05438232421875,264.74920654296875,113.03792572021484,121.68399810791016,246.7899932861328,118.53502655029297,33.28584671020508,294.3258972167969,75.35111236572266,45.98543167114258,86.70291137695312,152.85923767089844,101.20488739013672,42.953651428222656,119.00508117675781,160.1016845703125,43.31535339355469,461.74761962890625,128.30816650390625,550.3732299804688
2022-06-02 00:00:00-04:00,148.50973510742188,266.84832763671875,116.74044036865234,125.51100158691406,258.3333435058594,120.44203186035156,33.504947662353516,296.5205993652344,75.5284194946289,46.020538330078125,86.55225372314453,152.58180236816406,100.51416015625,42.60398483276367,118.58834075927734,159.59715270996094,43.571754455566406,461.475830078125,128.94960021972656,564.1072387695312
2022-06-03 00:00:00-04:00,142.78384399414062,262.4167175292969,113.68204498291016,122.3499984741211,234.51666259765625,118.76314544677734,33.03935241699219,291.4269104003906,74.57100677490234,45.055015563964844,87.81061553955078,153.96893310546875,103.27708435058594,43.68058776855469,121.17374420166016,158.9394989013672,44.00184631347656,455.2416687011719,129.31866455078125,552.2334594726562
2022-06-06 00:00:00-04:00,143.53024291992188,261.1824951171875,115.9444580078125,124.79000091552734,238.27999877929688,118.37078094482422,33.00283432006836,293.1004638671875,75.23588562011719,45.116458892822266,87.58908081054688,153.30142211914062,102.63005828857422,43.45054626464844,120.00862121582031,158.9214630126953,44.05147933959961,459.52587890625,128.7563018798828,547.0682373046875
2022-06-07 00:00:00-04:00,146.05438232421875,264.8269348144531,116.27098083496094,123.0,238.8866729736328,118.68103790283203,33.18541717529297,294.01495361328125,75.6436767578125,45.73088455200195,91.60342407226562,156.2229766845703,107.29029846191406,45.02404022216797,124.10780334472656,160.6692657470703,44.63044738769531,466.0131530761719,131.04969787597656,554.7665405273438
2022-06-08 00:00:00-04:00,145.31776428222656,262.7958068847656,116.31515502929688,121.18000030517578,241.86666870117188,116.79226684570312,32.765472412109375,287.76898193359375,73.7554702758789,45.12522888183594,92.68456268310547,157.0292510986328,106.54711151123047,45.61295700073242,123.94623565673828,159.71426391601562,44.22517013549805,462.6664123535156,131.14637756347656,546.2568969726562
2022-06-09 00:00:00-04:00,140.0927734375,257.3340148925781,113.9743423461914,116.1500015258789,239.7066650390625,114.33781433105469,31.505605697631836,278.2035217285156,71.94703674316406,43.86127471923828,90.68183135986328,153.89959716796875,103.66179656982422,44.29710006713867,121.18226623535156,156.49801635742188,42.82736587524414,458.8227844238281,127.78971099853516,534.1456909179688
2022-06-10 00:00:00-04:00,134.68116760253906,245.86627197265625,110.32789611816406,109.6500015258789,232.22999572753906,109.0821533203125,30.282264709472656,262.4744873046875,68.61383819580078,41.877540588378906,89.02467346191406,152.06166076660156,102.14917755126953,43.44133758544922,122.4664535522461,155.4529571533203,41.3303108215332,454.3229675292969,125.8302230834961,521.3418579101562
2022-06-13 00:00:00-04:00,129.52490234375,235.43838500976562,105.59465026855469,103.66999816894531,215.73666381835938,105.8338623046875,29.232385635375977,259.0909118652344,66.6458511352539,40.104488372802734,84.93943786621094,145.06541442871094,97.71627807617188,40.782039642333984,112.88175201416016,153.88534545898438,39.6264762878418,440.3266296386719,122.50871276855469,506.5290222167969
2022-06-14 00:00:00-04:00,130.38917541503906,237.60565185546875,105.91524505615234,102.30999755859375,220.88999938964844,104.07286834716797,28.72113609313965,258.37762451171875,66.4508285522461,40.341487884521484,85.16097259521484,145.25616455078125,97.48017883300781,39.76985168457031,113.166259765625,151.5249786376953,39.63475036621094,432.8738098144531,120.92704772949219,502.4103698730469
2022-06-15 00:00:00-04:00,133.01150512695312,244.6708984375,108.94137573242188,107.66999816894531,233.0,105.30464935302734,29.259769439697266,265.26361083984375,67.3905029296875,41.76344299316406,84.08870697021484,142.40391540527344,95.59162902832031,38.205562591552734,109.89007568359375,153.14663696289062,40.122737884521484,435.29241943359375,121.34003448486328,509.6477966308594
2022-06-16 00:00:00-04:00,127.73743438720703,238.07211303710938,105.23834228515625,103.66000366210938,213.10000610351562,103.49803161621094,29.077184677124023,260.6089172363281,65.55547332763672,41.15779113769531,80.98711395263672,134.79217529296875,89.54991912841797,35.40823745727539,103.07906341552734,153.2277069091797,39.270816802978516,429.092529296875,122.271484375,499.875732421875
2022-06-17 00:00:00-04:00,129.21063232421875,240.6766357421875,106.34002685546875,106.22000122070312,216.75999450683594,103.13304138183594,29.141090393066406,255.86280822753906,64.62467193603516,40.83302688598633,76.31700134277344,128.6368865966797,81.96066284179688,33.71512222290039,96.27667236328125,152.6691436767578,38.485069274902344,425.3010559082031,121.50698852539062,495.9253845214844
2022-06-21 00:00:00-04:00,133.44366455078125,246.5951690673828,110.70752716064453,108.68000030517578,237.0366668701172,105.68787384033203,29.990123748779297,260.4534606933594,66.15829467773438,42.096988677978516,81.0668716430664,134.02059936523438,86.80450439453125,35.72108840942383,101.43235778808594,155.8673553466797,39.79189682006836,451.8882751464844,126.06746673583984,508.43975830078125
2022-06-22 00:00:00-04:00,132.9329833984375,246.00233459472656,110.65145111083984,108.94999694824219,236.086669921875,105.09478759765625,29.761892318725586,260.20660400390625,65.95437622070312,41.429893493652344,77.85892486572266,128.19471740722656,81.36609649658203,34.524879455566406,95.50072479248047,158.32687377929688,40.585914611816406,460.6941833496094,129.66134643554688,514.0633544921875
2022-06-23 00:00:00-04:00,135.80081176757812,251.5709991455078,111.40028381347656,112.44000244140625,235.07000732421875,103.94512176513672,29.287160873413086,261.6972351074219,65.57321166992188,40.68380355834961,75.51057434082031,123.47856903076172,76.84575653076172,32.1876335144043,92.39696502685547,161.8584747314453,41.429569244384766,470.224609375,131.32208251953125,535.2311401367188
2022-06-24 00:00:00-04:00,139.13023376464844,260.162109375,117.09030151367188,116.45999908447266,245.7066650390625,107.04740905761719,29.49713897705078,276.8592224121094,68.98616790771484,42.009212493896484,77.00821685791016,125.50723266601562,79.48627471923828,32.261253356933594,95.34554290771484,164.22784423828125,42.67021179199219,466.3014221191406,133.86155700683594,539.3992919921875
2022-06-27 00:00:00-04:00,139.13023376464844,257.4312744140625,114.96485900878906,113.22000122070312,244.9199981689453,106.18972778320312,29.533653259277344,275.0577392578125,68.64930725097656,41.982879638671875,78.895751953125,127.93466186523438,81.26615905761719,33.024986267089844,98.07860565185547,164.07472229003906,42.910072326660156,475.7283020019531,134.5645294189453,538.2410278320312
2022-06-28 00:00:00-04:00,134.98562622070312,249.25802612304688,111.16754913330078,107.4000015258789,232.663330078125,105.67876434326172,29.451488494873047,273.8780517578125,69.28758239746094,41.43867111206055,81.0845947265625,129.98934936523438,83.90071105957031,34.01878356933594,102.0013656616211,159.40797424316406,41.90100860595703,478.34375,133.99337768554688,530.4490356445312
2022-06-29 00:00:00-04:00,136.74365234375,252.93154907226562,110.86384582519531,108.91999816894531,228.49000549316406,105.20429229736328,29.08631134033203,277.3439025878906,69.31417083740234,41.34212112426758,78.08934020996094,127.42313385009766,80.58768463134766,33.291839599609375,97.61299896240234,159.45301818847656,42.132598876953125,485.1834411621094,135.44320678710938,530.5974731445312
2022-06-30 00:00:00-04:00,134.27847290039062,249.59814453125,108.14586639404297,106.20999908447266,224.47332763671875,102.74981689453125,28.41986083984375,271.6192321777344,67.42594146728516,40.367820739746094,75.89164733886719,125.51587677001953,79.13381958007812,32.905372619628906,95.21622467041016,159.9214630126953,43.3649787902832,483.2265319824219,134.58209228515625,537.8844604492188
2022-07-01 00:00:00-04:00,136.4490203857422,252.2706756591797,107.92206573486328,109.55999755859375,227.26333618164062,104.06372833251953,28.81243133544922,273.64031982421875,68.03764343261719,41.14023971557617,77.584228515625,127.0157241821289,80.16472625732422,32.80415344238281,96.23355865478516,161.73231506347656,43.26573181152344,486.77337646484375,135.1444549560547,542.8250122070312
2022-07-05 00:00:00-04:00,139.0320587158203,255.44859313964844,112.41362762451172,113.5,233.06666564941406,103.66792297363281,28.520288467407227,271.78387451171875,67.47029876708984,40.91202163696289,75.15612030029297,123.67798614501953,74.57839965820312,30.669349670410156,90.37091064453125,160.4890899658203,42.71157455444336,475.33319091796875,135.25872802734375,539.65673828125
2022-07-06 00:00:00-04:00,140.36778259277344,258.7139892578125,113.71282196044922,114.33000183105469,231.73333740234375,102.99594116210938,28.28292465209961,268.6380615234375,66.88520812988281,40.50825881958008,73.8002700805664,122.04813385009766,73.43293762207031,30.117246627807617,86.99990844726562,160.63320922851562,43.62965393066406,484.7882385253906,134.02850341796875,550.517822265625
2022-07-07 00:00:00-04:00,143.73651123046875,260.8423767089844,117.8922348022461,116.33000183105469,244.5433349609375,105.60100555419922,29.08631134033203,273.064208984375,68.25040435791016,41.19289779663086,76.1574935913086,124.42355346679688,76.08512878417969,31.63553810119629,90.5864486694336,160.81338500976562,44.18381118774414,483.9321594238281,133.5627899169922,548.260498046875
2022-07-08 00:00:00-04:00,144.41416931152344,260.1231384277344,118.45845794677734,115.54000091552734,250.76333618164062,105.26959991455078,29.022409439086914,271.1163330078125,68.0198974609375,41.09635543823242,76.28154754638672,123.77333068847656,76.18206024169922,31.580310821533203,90.97441864013672,160.61520385742188,43.97703552246094,487.9305114746094,134.30967712402344,548.2108764648438
2022-07-11 00:00:00-04:00,142.28292846679688,257.0618591308594,114.80904388427734,111.75,234.3433380126953,103.88883972167969,28.72113609313965,268.107666015625,67.21319580078125,40.543357849121094,75.89164733886719,122.68098449707031,75.38024139404297,30.706153869628906,89.4052963256836,160.67825317382812,43.745445251464844,486.3500061035156,134.64356994628906,552.488037109375
2022-07-12 00:00:00-04:00,143.25526428222656,246.527099609375,113.16545867919922,109.22000122070312,233.07000732421875,103.9900894165039,28.62984275817871,267.5132141113281,67.319580078125,40.490699768066406,74.88140106201172,120.43561553955078,73.52986145019531,30.117246627807617,85.77562713623047,158.42596435546875,43.042415618896484,483.96978759765625,133.96697998046875,525.6571655273438
2022-07-13 00:00:00-04:00,142.89190673828125,245.60386657714844,110.51844787597656,110.4000015258789,237.0399932861328,103.01436614990234,28.155113220214844,265.3367614746094,66.46856689453125,39.937713623046875,75.18269348144531,119.62935638427734,73.23030090332031,29.71236801147461,85.68941497802734,158.0565948486328,42.83563995361328,471.5699462890625,133.69461059570312,517.9545288085938
2022-07-14 00:00:00-04:00,145.8186492919922,246.9255828857422,109.53984832763672,110.62999725341797,238.31333923339844,99.4151611328125,27.506925582885742,257.5088195800781,66.21148681640625,38.74397277832031,73.67621612548828,117.85211944580078,71.90861511230469,28.829002380371094,82.63157653808594,158.2727508544922,42.504791259765625,472.689453125,133.4285125732422,520.40966796875
2022-07-15 00:00:00-04:00,147.48828125,249.49124145507812,110.93927001953125,113.55000305175781,240.06666564941406,103.9716796875,29.442359924316406,268.7386474609375,69.19007873535156,43.87004089355469,74.91683959960938,119.33460235595703,73.03643035888672,29.72157096862793,84.50797271728516,160.57012939453125,42.80256271362305,498.3923034667969,136.24893188476562,533.5183715820312
2022-07-18 00:00:00-04:00,144.44366455078125,247.0907745361328,108.21236419677734,113.76000213623047,240.54666137695312,102.90388488769531,29.451488494873047,275.4966735839844,69.90811920166016,43.949039459228516,76.29927062988281,121.00778198242188,74.95728302001953,30.485315322875977,86.46258544921875,156.9664764404297,41.9754524230957,488.6268310546875,132.6569061279297,515.5881958007812
2022-07-19 00:00:00-04:00,148.303466796875,252.22210693359375,112.95653533935547,118.20999908447266,245.52999877929688,105.45369720458984,30.446592330932617,290.85076904296875,72.38140106201172,45.75721740722656,78.22227478027344,125.3685073852539,77.96195220947266,31.48830223083496,90.0156021118164,154.6781463623047,42.48824691772461,501.87335205078125,132.8076934814453,531.5380859375
2022-07-20 00:00:00-04:00,150.30702209472656,254.8849334716797,113.04586029052734,122.7699966430664,247.5,105.43529510498047,30.455726623535156,293.9600830078125,72.52323913574219,46.0380973815918,79.08185577392578,127.02439880371094,79.92682647705078,31.414691925048828,91.70957946777344,153.7952880859375,42.033348083496094,488.7208557128906,130.98953247070312,533.3004760742188
2022-07-21 00:00:00-04:00,152.57579040527344,257.38262939453125,113.48255920410156,124.62999725341797,271.7066650390625,106.1532974243164,30.72047996520996,298.61480712890625,73.59589385986328,46.160980224609375,77.76146697998047,126.05338287353516,78.35841369628906,30.945396423339844,89.96346282958984,154.3358154296875,42.28147506713867,491.53387451171875,131.04270935058594,569.2893676757812
2022-07-22 00:00:00-04:00,151.33828735351562,253.02871704101562,107.09085083007812,122.41999816894531,272.24334716796875,105.63780975341797,30.519630432128906,296.2279357910156,73.07286071777344,45.56411361694336,77.16773986816406,125.00438690185547,77.65351867675781,32.270450592041016,87.73958587646484,155.0655517578125,42.37245559692383,490.54595947265625,131.68128967285156,555.9630737304688
2022-07-25 00:00:00-04:00,150.2186279296875,251.5418243408203,106.70378112792969,121.13999938964844,268.4333190917969,106.06124114990234,30.793516159057617,296.4017028808594,73.17926025390625,45.78354263305664,79.73761749267578,128.72357177734375,81.1075439453125,33.28263854980469,91.63138580322266,155.37188720703125,42.819095611572266,498.1288757324219,133.23336791992188,561.8045043945312
2022-07-26 00:00:00-04:00,148.89276123046875,244.8069610595703,104.2324447631836,114.80999755859375,258.8599853515625,104.4043197631836,30.172710418701172,291.30810546875,71.61903381347656,45.116458892822266,79.42745208740234,127.71792602539062,80.26165008544922,32.75814437866211,90.12855529785156,156.47097778320312,43.25745391845703,500.1234436035156,133.80987548828125,567.5765991210938
2022-07-27 00:00:00-04:00,153.99009704589844,261.1728210449219,112.212158203125,120.97000122070312,274.82000732421875,106.07965850830078,30.66570472717285,296.78582763671875,73.14378356933594,45.9503173828125,81.14663696289062,129.39981079101562,82.18250274658203,33.42987060546875,93.98558807373047,156.03855895996094,42.96797180175781,502.9647216796875,134.05825805664062,576.1506958007812
2022-07-28 00:00:00-04:00,154.5400848388672,268.6268005371094,113.36347198486328,122.27999877929688,280.8999938964844,105.68384552001953,30.419200897216797,300.9649658203125,74.23107147216797,45.84498977661133,82.0948257446289,130.37945556640625,82.87859344482422,32.85935974121094,93.29061889648438,156.93942260742188,42.27614974975586,509.43743896484375,132.81655883789062,591.70458984375
2022-07-29 00:00:00-04:00,159.6079559326172,272.83489990234375,115.44770812988281,134.9499969482422,297.1499938964844,106.19010925292969,30.866546630859375,304.87896728515625,75.43916320800781,46.00454330444336,85.8965072631836,141.98777770996094,85.84799194335938,34.07398986816406,96.61779022216797,157.227783203125,42.101112365722656,510.2371520996094,127.28211975097656,592.4669189453125
2022-08-01 00:00:00-04:00,158.6257781982422,270.1817626953125,113.99864959716797,135.38999938964844,297.27667236328125,105.13153076171875,30.77525520324707,303.6810607910156,75.2512435913086,46.02227020263672,83.72538757324219,139.15289306640625,83.79496002197266,33.49427795410156,93.45568084716797,156.6781768798828,42.18446350097656,503.6890563964844,124.36416625976562,583.6950073242188
2022-08-02 00:00:00-04:00,157.15257263183594,267.0815734863281,114.2666244506836,134.16000366210938,300.586669921875,103.4930191040039,30.16358757019043,299.8401184082031,74.75010681152344,44.98517608642578,83.3620376586914,137.96517944335938,83.45132446289062,33.76112365722656,93.11688232421875,155.78628540039062,41.417625427246094,503.764404296875,124.51496124267578,580.2197265625
2022-08-03 00:00:00-04:00,163.16331481933594,274.51611328125,117.19451904296875,139.52000427246094,307.39666748046875,104.57921600341797,30.711347579956055,304.67779541015625,76.1103515625,45.74748992919922,80.65923309326172,134.6881561279297,80.46431732177734,32.70293045043945,90.00691223144531,157.29080200195312,41.559322357177734,508.6471252441406,125.23336029052734,582.140625
2022-08-04 00:00:00-04:00,162.8489990234375,275.6629638671875,117.3036880493164,142.57000732421875,308.6333312988281,103.4285888671875,30.492244720458984,303.48895263671875,76.38774871826172,45.43724060058594,77.26521301269531,131.02963256835938,79.19551086425781,31.23985481262207,86.71450805664062,154.76828002929688,41.559322357177734,502.1556091308594,123.21117401123047,584.1404418945312
2022-08-05 00:00:00-04:00,162.62281799316406,274.94378662109375,116.5890884399414,140.8000030517578,288.1700134277344,106.55831909179688,31.00349235534668,306.049560546875,77.0768051147461,45.791805267333984,78.38175964355469,133.19699096679688,81.81243896484375,31.89318084716797,92.96051025390625,154.1556396484375,41.06754684448242,503.38800048828125,122.43069458007812,584.3978881835938
2022-08-08 00:00:00-04:00,162.1507110595703,272.4267272949219,116.42036437988281,139.41000366210938,290.42333984375,105.26040649414062,30.574411392211914,306.0586242675781,76.9873275756836,45.623390197753906,78.8248519897461,132.9976043701172,82.49970245361328,31.883981704711914,93.11688232421875,153.33580017089844,41.31760025024414,504.83685302734375,124.47061157226562,578.150634765625
2022-08-09 00:00:00-04:00,162.1999053955078,274.3509216308594,115.75537109375,137.8300018310547,283.3333435058594,106.20852661132812,30.96697425842285,307.832763671875,77.28263092041016,46.1729621887207,80.2781753540039,134.73150634765625,84.15623474121094,32.196834564208984,94.02901458740234,153.31777954101562,41.492645263671875,505.45782470703125,124.39079284667969,575.1011962890625
2022-08-10 00:00:00-04:00,166.44863891601562,281.0177917480469,118.80235290527344,142.69000244140625,294.3566589355469,108.9792709350586,32.0168571472168,318.1572265625,79.54671478271484,47.14801025390625,81.04029083251953,135.08694458007812,84.57035064697266,32.132415771484375,94.68054962158203,153.7592315673828,41.63433837890625,505.8905334472656,125.00276947021484,586.4671020507812
2022-08-11 00:00:00-04:00,165.7110137939453,278.9380798339844,117.94881439208984,140.63999938964844,286.6300048828125,110.59016418457031,32.78372573852539,321.6048583984375,80.7190170288086,47.86600112915039,83.38463592529297,138.38128662109375,88.42970275878906,33.94516372680664,98.63318634033203,150.57901000976562,40.25069808959961,501.3182373046875,126.01384735107422,586.6552734375
2022-08-12 00:00:00-04:00,169.26145935058594,283.6903991699219,120.76750946044922,143.5500030517578,300.0299987792969,112.4219741821289,33.139766693115234,323.5618591308594,82.02555084228516,48.20283126831055,84.10939025878906,138.5807647705078,90.53556823730469,34.17520523071289,99.45845794677734,148.92132568359375,41.76770782470703,511.5165710449219,126.47505950927734,597.2193603515625
2022-08-15 00:00:00-04:00,170.33348083496094,285.2064208984375,121.16452026367188,143.17999267578125,309.32000732421875,112.72574615478516,33.09413146972656,325.4182434082031,82.34768676757812,47.92804718017578,82.60615539550781,135.9451904296875,89.19024658203125,32.905372619628906,97.53861999511719,149.633056640625,41.4676399230957,512.40087890625,126.20012664794922,598.4865112304688
2022-08-16 00:00:00-04:00,170.17613220214844,284.46783447265625,120.78736877441406,144.77999877929688,306.5633239746094,113.80272674560547,33.450172424316406,324.613525390625,82.16873931884766,48.02555465698242,81.8366470336914,135.5984344482422,88.59722137451172,32.73973846435547,97.65154266357422,150.96640014648438,41.559322357177734,513.793212890625,126.43070220947266,596.1301879882812
2022-08-17 00:00:00-04:00,171.67108154296875,283.7178955078125,118.65349578857422,142.10000610351562,303.9966735839844,112.84541320800781,33.240196228027344,323.4886474609375,81.7481460571289,47.65325927734375,82.498779296875,136.716796875,89.71244812011719,32.57411193847656,98.76348876953125,150.9753875732422,41.06754684448242,512.7396240234375,125.44622039794922,590.1204223632812
2022-08-18 00:00:00-04:00,171.27764892578125,282.59796142578125,119.26883697509766,142.3000030517578,302.8699951171875,111.9709243774414,33.121517181396484,324.2019348144531,82.08820343017578,47.46710968017578,84.44940948486328,139.1138153076172,92.82795715332031,34.166011810302734,103.36764526367188,150.24566650390625,40.49241256713867,512.9465942382812,125.31320190429688,589.1007080078125
2022-08-19 00:00:00-04:00,168.69102478027344,278.6828308105469,116.3310317993164,138.22999572753906,296.6666564941406,109.2001724243164,32.39116287231445,319.40093994140625,80.54898834228516,46.63389205932617,84.18096923828125,137.9502716064453,93.05806732177734,34.156795501708984,103.15917205810547,152.5339813232422,40.967525482177734,515.8630981445312,125.80988311767578,582.7048950195312
2022-08-22 00:00:00-04:00,164.80621337890625,270.5020446777344,113.38330078125,133.22000122070312,289.913330078125,107.39598846435547,31.69732666015625,313.13677978515625,79.16191101074219,45.42837905883789,84.11833953857422,137.25918579101562,93.14657592773438,33.97276306152344,103.28946685791016,151.99888610839844,40.7591438293457,512.3350830078125,124.47061157226562,570.3884887695312
2022-08-23 00:00:00-04:00,164.4718017578125,269.2261962890625,113.00615692138672,133.6199951171875,296.4533386230469,106.33738708496094,31.4143123626709,311.0882873535156,79.01872253417969,45.162452697753906,87.68851470947266,141.71202087402344,95.98770904541016,36.217994689941406,105.79133605957031,150.67469787597656,40.01730728149414,504.0841979980469,123.29987335205078,567.2796020507812
2022-08-24 00:00:00-04:00,164.76681518554688,268.59320068359375,112.83744049072266,133.8000030517578,297.0966796875,106.59514617919922,31.514739990234375,312.6978454589844,79.28719329833984,45.215633392333984,88.20748901367188,142.7617950439453,97.8198471069336,36.72407531738281,107.63301849365234,150.1758575439453,39.533870697021484,504.7052001953125,122.31541442871094,567.4578857421875
2022-08-25 00:00:00-04:00,167.22557067871094,271.5733642578125,115.77523803710938,137.27999877929688,296.07000732421875,109.12654113769531,32.08075714111328,316.858642578125,80.45951080322266,46.1463623046875,88.66381072998047,144.01278686523438,99.2005844116211,36.96332550048828,108.7796859741211,151.58168029785156,39.925621032714844,509.51275634765625,123.57481384277344,579.6554565429688
2022-08-26 00:00:00-04:00,160.9213409423828,261.0940856933594,109.51255798339844,130.75,288.0899963378906,105.55496215820312,31.067392349243164,307.6315612792969,77.68534088134766,44.12535858154297,87.57219696044922,142.95423889160156,99.2359848022461,36.2732048034668,108.21504974365234,148.98773193359375,39.025428771972656,497.92193603515625,120.93181610107422,558.1114501953125
2022-08-29 00:00:00-04:00,158.71827697753906,258.3087463378906,108.59944915771484,129.7899932861328,284.82000732421875,105.29722595214844,30.948711395263672,305.3636474609375,76.37879180908203,43.761932373046875,89.58544921875,144.02151489257812,100.38660430908203,37.15656661987305,109.95245361328125,147.83587646484375,38.53364562988281,498.4112548828125,120.36416625976562,551.161376953125
2022-08-30 00:00:00-04:00,156.28900146484375,256.10772705078125,108.12306213378906,128.72999572753906,277.70001220703125,105.31564331054688,31.12217140197754,305.098388671875,75.55550384521484,43.50487518310547,86.17631530761719,140.5135040283203,97.80213928222656,35.59226989746094,105.86083984375,147.31890869140625,38.21689987182617,491.89141845703125,120.22222900390625,548.7850952148438
2022-08-31 00:00:00-04:00,154.6269073486328,254.64686584472656,107.40845489501953,126.7699966430664,275.6099853515625,104.68968963623047,30.683961868286133,306.517333984375,76.26246643066406,43.26555252075195,85.5320816040039,138.2739715576172,96.872802734375,35.10458755493164,105.3743667602539,146.3303680419922,37.70012283325195,488.5891418457031,119.2555160522461,539.9041748046875
2022-09-01 00:00:00-04:00,155.35472106933594,253.60476684570312,108.91705322265625,127.81999969482422,277.1600036621094,105.40767669677734,30.757478713989258,307.2821350097656,77.11260986328125,43.21236038208008,83.99308013916016,136.06942749023438,95.1734390258789,33.90835189819336,103.1244125366211,149.95819091796875,38.8670539855957,492.98272705078125,122.7943344116211,545.2803344726562
2022-09-02 00:00:00-04:00,153.2401580810547,249.3780517578125,107.04122924804688,127.51000213623047,270.2099914550781,104.6712646484375,30.72071647644043,305.4209289550781,77.31842803955078,43.292137145996094,85.5320816040039,138.0902557373047,97.5897216796875,35.03096389770508,105.56546783447266,147.60008239746094,38.09187698364258,485.7855224609375,120.86971282958984,538.15185546875
2022-09-06 00:00:00-04:00,151.9812469482422,246.64138793945312,106.009033203125,126.11000061035156,274.4200134277344,104.6988754272461,30.38070297241211,300.8232421875,76.1819076538086,42.7425537109375,84.95941925048828,137.45164489746094,96.14702606201172,34.536399841308594,104.51435089111328,147.9991455078125,38.14188766479492,487.0367736816406,122.03157806396484,539.7360229492188
2022-09-07 00:00:00-04:00,153.38766479492188,251.35508728027344,108.62922668457031,129.47999572753906,283.70001220703125,106.68719482421875,30.849367141723633,304.5732421875,77.73009490966797,43.10598373413086,84.2346420288086,135.6932373046875,94.4919204711914,34.25907897949219,101.7952880859375,148.80636596679688,38.45029067993164,490.8001403808594,123.02494049072266,546.2406616210938
2022-09-08 00:00:00-04:00,151.9124298095703,251.77383422851562,107.56724548339844,129.82000732421875,289.260009765625,109.17256927490234,31.84184455871582,309.01434326171875,79.14402770996094,44.231727600097656,84.92364501953125,136.42807006835938,95.8726577758789,35.285179138183594,102.77693176269531,150.00355529785156,39.24213409423828,496.284912109375,124.63027954101562,560.9332885742188
2022-09-09 00:00:00-04:00,154.7744140625,257.558837890625,109.82022857666016,133.27000427246094,299.67999267578125,109.697265625,32.10834884643555,313.3633117675781,80.0567855834961,44.91426086425781,86.34632873535156,139.9449005126953,99.10322570800781,36.65332794189453,107.16390991210938,150.2937774658203,39.8756103515625,494.8504333496094,125.42848205566406,563.7450561523438
